company_id,employee_id,name,nationality,sector,profession,salary,is_low_wage,is_saudi,gender,hire_date,years_of_service,job_family,skill_level,left_job,is_active
10,EMP-010-3492,David Oconnor,Egyptian,hospitality,sales_executive,8666,FALSE,FALSE,Male,04-03-22,4.2,Sales,3,FALSE,TRUE
10,EMP-010-8024,Stephanie Palmer,Filipino,hospitality,administrative_assistant,3390,FALSE,FALSE,Male,06-02-19,7.2,Operations,3,FALSE,TRUE
11,EMP-011-6834,Ahmed Abdullah Al-Malki,Saudi,it_telecom,administrative_assistant,5207,FALSE,TRUE,Male,28-04-18,8,IT,4,FALSE,TRUE
11,EMP-011-1229,Abdullah Saud Al-Saud,Saudi,it_telecom,network_admin,10934,FALSE,TRUE,Female,14-06-18,8,Sales,5,FALSE,TRUE
11,EMP-011-6752,Elizabeth Bell,Syrian,it_telecom,administrative_assistant,5998,FALSE,FALSE,Female,06-05-22,4.3,Operations,3,FALSE,TRUE
11,EMP-011-1396,Kelsey Snyder,Filipino,it_telecom,it_developer,18711,FALSE,FALSE,Male,23-02-23,3.2,HR,1,FALSE,TRUE
11,EMP-011-6113,Robert Wilson,Indian,it_telecom,network_admin,10971,FALSE,FALSE,Female,29-05-26,0.2,HR,1,FALSE,TRUE
11,EMP-011-5611,Michael Davis,Syrian,it_telecom,administrative_assistant,5756,FALSE,FALSE,Female,21-01-26,0.6,Engineering,1,TRUE,TRUE
11,EMP-011-3059,Taylor Martinez,Jordanian,it_telecom,sales_executive,7654,FALSE,FALSE,Male,16-05-23,3.3,Sales,1,FALSE,TRUE
11,EMP-011-4269,Mrs. Krista Atkinson,Syrian,it_telecom,network_admin,10279,FALSE,FALSE,Male,04-03-25,1.1,IT,1,FALSE,TRUE
11,EMP-011-7769,Rachel Padilla,Indian,it_telecom,it_developer,16136,FALSE,FALSE,Female,13-03-26,0.5,Sales,1,FALSE,TRUE
11,EMP-011-5465,Saud Mansour Al-Harbi,Saudi,it_telecom,sales_executive,11799,FALSE,TRUE,Male,06-02-22,4.3,Finance,2,FALSE,TRUE
11,EMP-011-3166,John Bowers,Filipino,it_telecom,sales_executive,8054,FALSE,FALSE,Male,05-05-20,6.2,HR,3,FALSE,TRUE
11,EMP-011-7383,Peter Walker,Bangladeshi,it_telecom,network_admin,7624,FALSE,FALSE,Female,09-04-24,2.5,Operations,2,FALSE,TRUE
11,EMP-011-3565,Nicholas Wilson,Bangladeshi,it_telecom,it_developer,13492,FALSE,FALSE,Male,01-02-18,8.4,Finance,5,FALSE,TRUE
11,EMP-011-9137,Alexis Daniels,Jordanian,it_telecom,administrative_assistant,3365,FALSE,FALSE,Female,06-07-19,7.5,HR,4,FALSE,TRUE
11,EMP-011-8756,Nasser Turki Al-Otaibi,Saudi,it_telecom,sales_executive,11770,FALSE,TRUE,Female,31-05-18,8.5,Sales,4,FALSE,TRUE
11,EMP-011-1243,Anthony Peterson,Pakistani,it_telecom,administrative_assistant,5631,FALSE,FALSE,Female,19-03-18,8.2,Engineering,4,FALSE,TRUE
11,EMP-011-3552,Christopher Ferguson,Pakistani,it_telecom,administrative_assistant,4017,FALSE,FALSE,Male,28-04-18,9,IT,5,FALSE,TRUE
11,EMP-011-2843,Mary Tucker,Pakistani,it_telecom,administrative_assistant,4274,FALSE,FALSE,Female,16-03-20,6,Sales,4,FALSE,TRUE
11,EMP-011-2691,Michael Craig,Bangladeshi,it_telecom,network_admin,7834,FALSE,FALSE,Female,28-05-22,4.1,Operations,3,FALSE,TRUE
11,EMP-011-2910,Faisal Sultan Al-Saud,Saudi,it_telecom,administrative_assistant,3910,TRUE,TRUE,Female,01-06-25,1.3,Engineering,1,FALSE,TRUE
11,EMP-011-9069,Lisa King,Bangladeshi,it_telecom,administrative_assistant,5668,FALSE,FALSE,Female,04-04-25,1.6,Engineering,1,FALSE,TRUE
11,EMP-011-9786,James Bailey,Syrian,it_telecom,network_admin,9708,FALSE,FALSE,Female,03-05-20,6.2,Operations,4,FALSE,TRUE
11,EMP-011-4898,Mansour Khalid Al-Harbi,Saudi,it_telecom,it_developer,14043,FALSE,TRUE,Female,21-02-20,6.7,HR,3,FALSE,TRUE
11,EMP-011-5410,Nasser Sultan Al-Harbi,Saudi,it_telecom,administrative_assistant,3054,TRUE,TRUE,Female,03-06-22,4.4,Operations,2,FALSE,TRUE
11,EMP-011-5752,Dylan Fields,Egyptian,it_telecom,network_admin,8848,FALSE,FALSE,Male,31-03-18,9,IT,4,FALSE,TRUE
11,EMP-011-9935,Kimberly Nelson,Indian,it_telecom,administrative_assistant,5478,FALSE,FALSE,Female,08-05-18,8.2,Engineering,4,FALSE,TRUE
11,EMP-011-4698,Mohammed Sultan Al-Saud,Saudi,it_telecom,it_developer,24275,FALSE,TRUE,Male,20-03-20,6.4,IT,3,FALSE,TRUE
11,EMP-011-5720,Sarah Clarke,Filipino,it_telecom,network_admin,7917,FALSE,FALSE,Female,04-05-18,8.3,Finance,4,FALSE,TRUE
11,EMP-011-7868,Abdullah Mansour Al-Dosari,Saudi,it_telecom,sales_executive,10031,FALSE,TRUE,Male,20-06-24,2.8,Finance,2,FALSE,TRUE
11,EMP-011-1246,Mansour Turki Al-Ghamdi,Saudi,it_telecom,it_developer,13241,FALSE,TRUE,Male,30-05-26,0.4,Operations,1,FALSE,TRUE
11,EMP-011-6592,Brian Hicks,Filipino,it_telecom,network_admin,11557,FALSE,FALSE,Female,24-01-25,2,Engineering,1,FALSE,TRUE
11,EMP-011-8811,Daniel Weber,Filipino,it_telecom,sales_executive,8500,FALSE,FALSE,Female,05-07-25,1.6,Sales,1,FALSE,TRUE
11,EMP-011-6802,Heather Lyons,Indian,it_telecom,administrative_assistant,3975,FALSE,FALSE,Male,19-06-25,2,Sales,1,FALSE,TRUE
11,EMP-011-1256,Shelly Burns,Egyptian,it_telecom,it_developer,23867,FALSE,FALSE,Female,19-03-23,3,Sales,2,FALSE,TRUE
11,EMP-011-3308,Abdullah Faisal Al-Otaibi,Saudi,it_telecom,network_admin,11517,FALSE,TRUE,Male,10-05-21,5.5,HR,3,TRUE,TRUE
11,EMP-011-4532,Danielle Hunt,Pakistani,it_telecom,sales_executive,9647,FALSE,FALSE,Female,04-02-26,1,Engineering,1,FALSE,TRUE
11,EMP-011-8085,Faisal Faisal Al-Qahtani,Saudi,it_telecom,it_developer,20762,FALSE,TRUE,Male,09-07-22,4.4,Finance,3,FALSE,TRUE
11,EMP-011-1948,Amanda Ray,Syrian,it_telecom,network_admin,10403,FALSE,FALSE,Male,13-03-22,4.6,Operations,3,FALSE,TRUE
11,EMP-011-2566,Khalid Mansour Al-Saud,Saudi,it_telecom,sales_executive,10056,FALSE,TRUE,Male,21-04-21,6,Sales,2,FALSE,TRUE
11,EMP-011-8909,Jacob Evans,Indian,it_telecom,administrative_assistant,4195,FALSE,FALSE,Female,06-05-25,1.3,Sales,1,FALSE,TRUE
11,EMP-011-7029,Brent Jackson,Bangladeshi,it_telecom,it_developer,22752,FALSE,FALSE,Male,15-02-22,4.6,HR,3,FALSE,TRUE
11,EMP-011-4880,Charles Wallace,Jordanian,it_telecom,sales_executive,8275,FALSE,FALSE,Female,07-04-21,5.8,Sales,3,FALSE,TRUE
11,EMP-011-2393,Benjamin Garza,Pakistani,it_telecom,sales_executive,8248,FALSE,FALSE,Male,17-05-23,3.1,Sales,2,FALSE,TRUE
11,EMP-011-8159,Khalid Turki Al-Harbi,Saudi,it_telecom,it_developer,21699,FALSE,TRUE,Male,05-07-18,8.9,Operations,4,FALSE,TRUE
11,EMP-011-2290,Alyssa Dudley,Egyptian,it_telecom,administrative_assistant,4214,FALSE,FALSE,Male,25-03-26,0.5,Sales,1,FALSE,TRUE
11,EMP-011-3491,Darren Porter,Indian,it_telecom,network_admin,10454,FALSE,FALSE,Female,03-02-19,7.9,HR,4,FALSE,TRUE
11,EMP-011-8516,Mrs. Kimberly Anderson MD,Jordanian,it_telecom,sales_executive,7687,FALSE,FALSE,Male,27-03-23,3.2,Finance,2,TRUE,TRUE
11,EMP-011-2978,Michael Adams,Pakistani,it_telecom,administrative_assistant,5118,FALSE,FALSE,Female,16-01-23,3.3,Sales,2,TRUE,TRUE
11,EMP-011-4921,Emily Lopez,Filipino,it_telecom,it_developer,15531,FALSE,FALSE,Male,30-01-20,6.3,Engineering,4,FALSE,TRUE
11,EMP-011-5922,Tracy Turner,Jordanian,it_telecom,sales_executive,10919,FALSE,FALSE,Male,14-01-18,8.3,Sales,5,FALSE,TRUE
11,EMP-011-6215,Nasser Turki Al-Malki,Saudi,it_telecom,network_admin,11916,FALSE,TRUE,Female,28-02-26,0.5,Engineering,1,FALSE,TRUE
11,EMP-011-6987,Brian Collins,Pakistani,it_telecom,administrative_assistant,5945,FALSE,FALSE,Female,18-05-26,0.9,Engineering,1,FALSE,TRUE
11,EMP-011-4120,Ahmed Saud Al-Malki,Saudi,it_telecom,it_developer,15261,FALSE,TRUE,Male,16-02-21,5.2,Sales,2,FALSE,TRUE
11,EMP-011-8921,Chelsea Robinson,Jordanian,it_telecom,network_admin,9115,FALSE,FALSE,Male,08-02-22,4.9,IT,2,FALSE,TRUE
11,EMP-011-3653,Benjamin Hunt,Egyptian,it_telecom,administrative_assistant,4483,FALSE,FALSE,Male,24-04-25,1.8,Operations,1,FALSE,TRUE
11,EMP-011-7265,Mohammed Khalid Al-Otaibi,Saudi,it_telecom,it_developer,14065,FALSE,TRUE,Male,14-06-23,3,IT,2,FALSE,TRUE
11,EMP-011-2060,Jamie Petersen,Jordanian,it_telecom,it_developer,22239,FALSE,FALSE,Male,19-04-23,3.7,Engineering,1,FALSE,TRUE
11,EMP-011-3427,Khalid Sultan Al-Harbi,Saudi,it_telecom,network_admin,7739,FALSE,TRUE,Male,02-06-20,6.7,Engineering,4,FALSE,TRUE
11,EMP-011-8912,Adam Morgan,Jordanian,it_telecom,it_developer,16660,FALSE,FALSE,Female,07-05-18,8,IT,4,FALSE,TRUE
11,EMP-011-3419,Abdullah Turki Al-Otaibi,Saudi,it_telecom,administrative_assistant,4897,FALSE,TRUE,Female,06-02-22,4.9,Engineering,2,FALSE,TRUE
11,EMP-011-3711,Khalid Mohammed Al-Qahtani,Saudi,it_telecom,it_developer,22012,FALSE,TRUE,Male,16-06-22,4.3,HR,2,FALSE,TRUE
11,EMP-011-6184,Saud Faisal Al-Qahtani,Saudi,it_telecom,it_developer,21707,FALSE,TRUE,Male,14-04-22,5,Sales,3,FALSE,TRUE
11,EMP-011-3924,Saud Faisal Al-Ghamdi,Saudi,it_telecom,it_developer,18342,FALSE,TRUE,Female,17-02-19,7.5,HR,4,FALSE,TRUE
11,EMP-011-3265,Robert King,Indian,it_telecom,it_developer,22550,FALSE,FALSE,Female,03-04-19,7.4,IT,4,FALSE,TRUE
11,EMP-011-5594,Louis Haley,Bangladeshi,it_telecom,sales_executive,10130,FALSE,FALSE,Female,27-02-24,2.5,HR,2,FALSE,TRUE
11,EMP-011-2765,Turki Faisal Al-Ghamdi,Saudi,it_telecom,administrative_assistant,4150,FALSE,TRUE,Male,30-03-23,3.9,HR,2,FALSE,TRUE
11,EMP-011-7052,Michael Leon,Pakistani,it_telecom,network_admin,7484,FALSE,FALSE,Male,20-06-25,1.6,IT,1,FALSE,TRUE
11,EMP-011-1429,Michael Webster,Pakistani,it_telecom,network_admin,8437,FALSE,FALSE,Male,18-04-26,0,Operations,1,FALSE,TRUE
11,EMP-011-2158,Eric Lee,Bangladeshi,it_telecom,administrative_assistant,4842,FALSE,FALSE,Male,12-04-20,6.9,Operations,4,FALSE,TRUE
11,EMP-011-9459,Roger Miller,Syrian,it_telecom,administrative_assistant,3440,FALSE,FALSE,Male,24-02-18,8.1,HR,5,FALSE,TRUE
11,EMP-011-6661,Casey Benton,Egyptian,it_telecom,sales_executive,10709,FALSE,FALSE,Male,09-05-25,1.9,IT,1,FALSE,TRUE
11,EMP-011-9437,Tommy Mcdonald,Syrian,it_telecom,network_admin,10598,FALSE,FALSE,Female,05-07-22,4.8,Engineering,3,FALSE,TRUE
11,EMP-011-7088,Katherine Ford,Syrian,it_telecom,administrative_assistant,5008,FALSE,FALSE,Male,23-03-22,4.6,HR,2,TRUE,TRUE
11,EMP-011-3253,Todd Waters,Syrian,it_telecom,administrative_assistant,5067,FALSE,FALSE,Female,19-06-21,5.7,Operations,2,FALSE,TRUE
11,EMP-011-5078,Turki Khalid Al-Saud,Saudi,it_telecom,administrative_assistant,3995,TRUE,TRUE,Female,25-06-21,5.7,IT,3,FALSE,TRUE
11,EMP-011-5682,Traci Grant,Jordanian,it_telecom,network_admin,11581,FALSE,FALSE,Female,04-03-19,7.1,HR,3,FALSE,TRUE
11,EMP-011-7568,Saud Sultan Al-Saud,Saudi,it_telecom,network_admin,7232,FALSE,TRUE,Female,03-04-23,3.8,Finance,1,FALSE,TRUE
11,EMP-011-9607,Mr. Lance Robinson,Egyptian,it_telecom,it_developer,22442,FALSE,FALSE,Female,14-01-25,1.7,Sales,1,FALSE,TRUE
11,EMP-011-2493,Dennis Peterson,Pakistani,it_telecom,network_admin,8162,FALSE,FALSE,Female,20-04-25,1.2,IT,1,FALSE,TRUE
11,EMP-011-4004,Pamela Hurst,Jordanian,it_telecom,sales_executive,8375,FALSE,FALSE,Male,03-03-21,5.6,Finance,3,FALSE,TRUE
11,EMP-011-6937,Zachary Dunn,Indian,it_telecom,sales_executive,11541,FALSE,FALSE,Female,29-06-21,5.2,Engineering,3,FALSE,TRUE
11,EMP-011-9906,Grant Carrillo,Jordanian,it_telecom,administrative_assistant,5549,FALSE,FALSE,Male,28-05-22,4.3,IT,2,FALSE,TRUE
11,EMP-011-3787,Abdullah Ahmed Al-Malki,Saudi,it_telecom,network_admin,8218,FALSE,TRUE,Male,29-03-26,0.6,IT,1,FALSE,TRUE
11,EMP-011-9371,Christopher Wells,Jordanian,it_telecom,it_developer,16610,FALSE,FALSE,Female,08-05-20,6.7,Operations,3,FALSE,TRUE
11,EMP-011-1806,Jennifer Watkins,Syrian,it_telecom,network_admin,11098,FALSE,FALSE,Male,14-06-19,7.9,Operations,4,FALSE,TRUE
11,EMP-011-8710,Sultan Khalid Al-Harbi,Saudi,it_telecom,sales_executive,10009,FALSE,TRUE,Male,11-07-22,4.7,Operations,2,FALSE,TRUE
11,EMP-011-7008,Benjamin Joseph,Egyptian,it_telecom,it_developer,17989,FALSE,FALSE,Male,09-04-23,3.1,IT,1,FALSE,TRUE
11,EMP-011-9522,Khalid Nasser Al-Otaibi,Saudi,it_telecom,it_developer,14041,FALSE,TRUE,Male,16-01-21,5.7,Finance,3,FALSE,TRUE
11,EMP-011-7548,Tammy Reid,Filipino,it_telecom,sales_executive,11421,FALSE,FALSE,Male,06-07-24,2.2,HR,1,TRUE,TRUE
11,EMP-011-3678,Sultan Ahmed Al-Dosari,Saudi,it_telecom,it_developer,17721,FALSE,TRUE,Male,18-03-19,7,Sales,3,FALSE,TRUE
11,EMP-011-8970,Samantha Ross,Jordanian,it_telecom,administrative_assistant,5398,FALSE,FALSE,Female,17-02-25,1.8,Engineering,1,TRUE,TRUE
11,EMP-011-5389,Dr. Joshua West,Egyptian,it_telecom,administrative_assistant,5346,FALSE,FALSE,Male,28-05-26,0.1,Engineering,1,TRUE,TRUE
11,EMP-011-9812,Cynthia Martinez,Egyptian,it_telecom,it_developer,24817,FALSE,FALSE,Female,18-06-19,7.9,Engineering,4,FALSE,TRUE
11,EMP-011-5972,Ashley Robertson DDS,Indian,it_telecom,network_admin,9648,FALSE,FALSE,Male,30-06-25,1.2,Finance,1,FALSE,TRUE
11,EMP-011-8193,Timothy Morales,Jordanian,it_telecom,network_admin,7102,FALSE,FALSE,Male,27-05-24,2,Engineering,1,FALSE,TRUE
11,EMP-011-2252,Dr. Edwin Silva,Egyptian,it_telecom,administrative_assistant,3064,FALSE,FALSE,Female,12-02-24,2,Operations,2,FALSE,TRUE
11,EMP-011-5550,Nasser Mansour Al-Ghamdi,Saudi,it_telecom,network_admin,9700,FALSE,TRUE,Female,02-02-23,3.4,Finance,1,FALSE,TRUE
11,EMP-011-9903,Yvonne Johnson,Indian,it_telecom,it_developer,22291,FALSE,FALSE,Female,29-03-22,4.1,Finance,3,FALSE,TRUE
11,EMP-011-7725,Saud Mohammed Al-Malki,Saudi,it_telecom,sales_executive,8905,FALSE,TRUE,Female,05-04-23,4,Finance,1,FALSE,TRUE
11,EMP-011-2612,Marissa Forbes,Jordanian,it_telecom,administrative_assistant,4871,FALSE,FALSE,Male,30-01-22,4.3,Operations,3,FALSE,TRUE
11,EMP-011-5985,James Bruce,Filipino,it_telecom,sales_executive,11842,FALSE,FALSE,Female,03-03-20,6.5,HR,4,FALSE,TRUE
11,EMP-011-2824,Melissa Jimenez,Pakistani,it_telecom,it_developer,16497,FALSE,FALSE,Female,05-05-20,6.1,Engineering,3,FALSE,TRUE
11,EMP-011-5431,Saud Turki Al-Malki,Saudi,it_telecom,administrative_assistant,4462,FALSE,TRUE,Male,07-03-19,7,Sales,4,FALSE,TRUE
11,EMP-011-2935,Mitchell Blake,Filipino,it_telecom,it_developer,24793,FALSE,FALSE,Female,22-03-22,4.7,Sales,3,FALSE,TRUE
11,EMP-011-7847,Olivia Jones,Indian,it_telecom,network_admin,8369,FALSE,FALSE,Female,18-04-18,8.9,Operations,5,FALSE,TRUE
11,EMP-011-7777,Christopher Collier,Indian,it_telecom,administrative_assistant,5633,FALSE,FALSE,Male,29-06-19,7.1,Sales,4,FALSE,TRUE
11,EMP-011-3311,Michael Mclaughlin,Pakistani,it_telecom,sales_executive,10004,FALSE,FALSE,Female,10-04-24,3,HR,1,TRUE,TRUE
11,EMP-011-7829,Mary Welch,Egyptian,it_telecom,administrative_assistant,5377,FALSE,FALSE,Female,23-02-24,2.4,Sales,2,FALSE,TRUE
11,EMP-011-4502,Ahmed Mohammed Al-Harbi,Saudi,it_telecom,it_developer,19898,FALSE,TRUE,Male,05-03-25,1.9,HR,1,FALSE,TRUE
11,EMP-011-2023,Hannah Cervantes,Filipino,it_telecom,network_admin,10382,FALSE,FALSE,Female,25-03-24,2.8,Operations,2,FALSE,TRUE
11,EMP-011-9711,Khalid Turki Al-Shammari,Saudi,it_telecom,network_admin,7337,FALSE,TRUE,Female,12-02-20,6.2,Finance,4,FALSE,TRUE
11,EMP-011-6896,Debra Hubbard,Egyptian,it_telecom,it_developer,18849,FALSE,FALSE,Female,19-01-21,5.7,Engineering,2,FALSE,TRUE
12,EMP-012-4344,Mansour Sultan Al-Harbi,Saudi,construction,administrative_assistant,4535,FALSE,TRUE,Female,03-04-25,1.4,Sales,1,FALSE,TRUE
12,EMP-012-8959,Tonya Lynch,Egyptian,construction,technician,5953,FALSE,FALSE,Male,11-07-20,6.2,HR,3,FALSE,TRUE
12,EMP-012-5775,Susan Bauer,Egyptian,construction,technician,4403,FALSE,FALSE,Male,10-03-24,2.7,Operations,2,FALSE,TRUE
12,EMP-012-4909,Cheryl Dixon,Egyptian,construction,civil_engineer,11724,FALSE,FALSE,Female,01-02-18,8.6,IT,5,FALSE,TRUE
12,EMP-012-9509,Melissa Ball,Bangladeshi,construction,procurement_officer,10136,FALSE,FALSE,Female,05-03-25,1.6,Operations,1,FALSE,TRUE
12,EMP-012-3584,Ahmed Ahmed Al-Dosari,Saudi,construction,technician,5991,FALSE,TRUE,Female,16-03-25,1.2,Engineering,1,FALSE,TRUE
12,EMP-012-2514,Nicholas Rangel,Indian,construction,civil_engineer,10326,FALSE,FALSE,Male,18-06-24,2.7,IT,1,FALSE,TRUE
12,EMP-012-6427,Debra Ingram,Filipino,construction,procurement_officer,9411,FALSE,FALSE,Male,06-03-22,5,Sales,2,FALSE,TRUE
12,EMP-012-9696,Laura Curry,Syrian,construction,procurement_officer,10629,FALSE,FALSE,Male,07-07-20,7,Operations,4,FALSE,TRUE
12,EMP-012-5441,Scott Robinson,Syrian,construction,procurement_officer,7671,FALSE,FALSE,Male,27-02-18,8.9,HR,5,FALSE,TRUE
12,EMP-012-9247,Richard Rogers,Bangladeshi,construction,procurement_officer,11561,FALSE,FALSE,Female,18-05-25,1.3,HR,1,FALSE,TRUE
12,EMP-012-4992,Bernard Cole,Egyptian,construction,technician,5584,FALSE,FALSE,Female,25-06-22,4.3,Operations,2,FALSE,TRUE
12,EMP-012-8455,Gerald Christian,Jordanian,construction,technician,3253,FALSE,FALSE,Male,28-05-21,5.4,IT,2,FALSE,TRUE
12,EMP-012-8454,Olivia Ryan,Bangladeshi,construction,procurement_officer,10495,FALSE,FALSE,Male,24-04-19,7.5,Sales,3,FALSE,TRUE
12,EMP-012-7284,Jose Perez,Jordanian,construction,administrative_assistant,5437,FALSE,FALSE,Male,02-05-21,5.9,Finance,2,FALSE,TRUE
12,EMP-012-8423,Mark Moore,Filipino,construction,technician,5520,FALSE,FALSE,Female,11-04-26,0.5,IT,1,TRUE,TRUE
12,EMP-012-4967,Ricky Hinton,Bangladeshi,construction,technician,4877,FALSE,FALSE,Female,18-03-20,6.1,HR,3,FALSE,TRUE
12,EMP-012-3937,Debra Wilson,Indian,construction,procurement_officer,8417,FALSE,FALSE,Male,26-02-20,6.2,IT,4,FALSE,TRUE
12,EMP-012-4990,Janet Bell,Egyptian,construction,administrative_assistant,4299,FALSE,FALSE,Male,22-01-20,6.2,Finance,4,TRUE,TRUE
12,EMP-012-1262,Shari Robinson,Egyptian,construction,administrative_assistant,5594,FALSE,FALSE,Female,24-04-20,6.3,Operations,4,FALSE,TRUE
12,EMP-012-7448,Julie Norris,Egyptian,construction,technician,4565,FALSE,FALSE,Female,25-01-20,6.2,IT,3,FALSE,TRUE
12,EMP-012-7133,Melissa Nichols,Jordanian,construction,administrative_assistant,3102,FALSE,FALSE,Female,21-06-21,5.8,Engineering,3,FALSE,TRUE
12,EMP-012-6398,Jennifer Taylor,Egyptian,construction,procurement_officer,7416,FALSE,FALSE,Male,10-07-26,0.2,Finance,1,FALSE,TRUE
12,EMP-012-8072,Michael Gordon,Pakistani,construction,administrative_assistant,5245,FALSE,FALSE,Male,13-04-26,0.7,Operations,1,FALSE,TRUE
12,EMP-012-7520,Cody Richards,Syrian,construction,civil_engineer,9680,FALSE,FALSE,Male,29-03-23,3.1,Finance,1,FALSE,TRUE
12,EMP-012-3935,Elizabeth Perry,Filipino,construction,technician,4769,FALSE,FALSE,Female,21-04-18,8.3,Sales,5,FALSE,TRUE
12,EMP-012-8716,Jeremy Garcia,Egyptian,construction,technician,5963,FALSE,FALSE,Female,07-03-18,8.2,Operations,5,FALSE,TRUE
12,EMP-012-4413,Anthony Figueroa,Pakistani,construction,administrative_assistant,4048,FALSE,FALSE,Female,07-05-22,4.5,Sales,3,FALSE,TRUE
12,EMP-012-5338,Stephen Brooks,Jordanian,construction,administrative_assistant,5125,FALSE,FALSE,Male,28-06-25,1.3,Operations,1,FALSE,TRUE
12,EMP-012-8569,Faisal Turki Al-Qahtani,Saudi,construction,administrative_assistant,3181,TRUE,TRUE,Female,26-06-24,2.1,Operations,1,FALSE,TRUE
12,EMP-012-7402,Sarah Higgins,Indian,construction,technician,5316,FALSE,FALSE,Female,21-06-18,8,IT,5,FALSE,TRUE
12,EMP-012-3321,Christina Simpson,Pakistani,construction,technician,5950,FALSE,FALSE,Male,06-06-23,3.8,Operations,1,FALSE,TRUE
12,EMP-012-9068,Joseph Payne,Filipino,construction,administrative_assistant,3619,FALSE,FALSE,Female,14-01-21,5.2,Sales,3,FALSE,TRUE
12,EMP-012-6969,Ryan Phillips,Filipino,construction,technician,3161,FALSE,FALSE,Female,19-03-25,1.2,HR,1,FALSE,TRUE
12,EMP-012-2849,Kyle Brown,Bangladeshi,construction,civil_engineer,10293,FALSE,FALSE,Male,06-07-19,8,Sales,3,FALSE,TRUE
12,EMP-012-9988,Casey Johnson,Jordanian,construction,administrative_assistant,3429,FALSE,FALSE,Male,12-02-20,6.5,Finance,4,FALSE,TRUE
12,EMP-012-7701,Christy Callahan,Bangladeshi,construction,procurement_officer,10393,FALSE,FALSE,Male,05-06-19,7.5,HR,4,FALSE,TRUE
12,EMP-012-5062,Dawn Coffey,Pakistani,construction,procurement_officer,8697,FALSE,FALSE,Female,12-03-25,1.6,Operations,1,FALSE,TRUE
12,EMP-012-8522,Mrs. Penny Newton DVM,Egyptian,construction,civil_engineer,9943,FALSE,FALSE,Male,06-07-25,1.6,Finance,1,FALSE,TRUE
12,EMP-012-9184,Sara Kelley,Pakistani,construction,administrative_assistant,4364,FALSE,FALSE,Female,19-04-24,2.8,Engineering,1,FALSE,TRUE
12,EMP-012-6863,David Benson,Jordanian,construction,technician,5179,FALSE,FALSE,Female,30-06-26,0.1,Sales,1,FALSE,TRUE
12,EMP-012-6216,Vanessa Howard,Filipino,construction,administrative_assistant,3009,FALSE,FALSE,Female,20-02-22,4.3,IT,3,FALSE,TRUE
12,EMP-012-6237,Casey Dean,Jordanian,construction,procurement_officer,11362,FALSE,FALSE,Female,25-02-19,7.6,Engineering,4,FALSE,TRUE
12,EMP-012-7265,Bradley Anderson,Egyptian,construction,administrative_assistant,4512,FALSE,FALSE,Male,02-02-22,4.6,Operations,2,FALSE,TRUE
12,EMP-012-2010,Angela Daniel,Syrian,construction,civil_engineer,9008,FALSE,FALSE,Male,17-01-21,5.3,Engineering,2,TRUE,TRUE
12,EMP-012-6195,Jon Pollard,Filipino,construction,procurement_officer,9124,FALSE,FALSE,Male,06-04-23,3.5,Operations,2,FALSE,TRUE
12,EMP-012-1273,Kathleen Rivera,Jordanian,construction,procurement_officer,9826,FALSE,FALSE,Female,20-03-19,7.1,Engineering,4,FALSE,TRUE
12,EMP-012-1683,Angela Kemp,Egyptian,construction,administrative_assistant,4775,FALSE,FALSE,Female,12-04-20,6.2,Operations,3,FALSE,TRUE
12,EMP-012-2634,Eric Hernandez,Filipino,construction,procurement_officer,8248,FALSE,FALSE,Female,20-04-19,7.7,Finance,3,FALSE,TRUE
12,EMP-012-7773,Kristen Shaffer,Pakistani,construction,civil_engineer,9460,FALSE,FALSE,Female,26-02-21,6,Finance,2,FALSE,TRUE
12,EMP-012-9114,Faisal Mohammed Al-Malki,Saudi,construction,civil_engineer,9653,FALSE,TRUE,Male,03-03-24,3,Finance,2,FALSE,TRUE
12,EMP-012-4927,Peter Jones,Syrian,construction,administrative_assistant,5222,FALSE,FALSE,Female,12-06-21,5.2,Engineering,2,FALSE,TRUE
12,EMP-012-6938,Sarah Cox,Syrian,construction,procurement_officer,9303,FALSE,FALSE,Male,10-06-24,2.5,IT,2,FALSE,TRUE
12,EMP-012-7819,Hector Schaefer,Bangladeshi,construction,technician,4717,FALSE,FALSE,Male,25-02-18,8.4,IT,5,FALSE,TRUE
12,EMP-012-7043,Melanie Johnson,Jordanian,construction,administrative_assistant,3916,FALSE,FALSE,Male,21-06-25,1.8,Sales,1,FALSE,TRUE
12,EMP-012-2328,Richard Gonzalez,Bangladeshi,construction,civil_engineer,7623,FALSE,FALSE,Female,24-05-18,8.6,Operations,5,FALSE,TRUE
12,EMP-012-5351,Tommy Williams,Jordanian,construction,technician,3576,FALSE,FALSE,Male,28-03-19,7.3,Operations,3,FALSE,TRUE
12,EMP-012-7831,Vanessa Smith,Egyptian,construction,administrative_assistant,5982,FALSE,FALSE,Female,11-07-21,5.4,Finance,3,FALSE,TRUE
12,EMP-012-6011,Eric Lester,Filipino,construction,procurement_officer,10294,FALSE,FALSE,Male,24-05-18,8.1,Operations,4,FALSE,TRUE
12,EMP-012-1732,John Cook,Filipino,construction,procurement_officer,10982,FALSE,FALSE,Female,26-03-19,8,Engineering,3,FALSE,TRUE
12,EMP-012-1158,Kenneth Sanchez,Jordanian,construction,civil_engineer,7545,FALSE,FALSE,Male,05-05-20,6.6,HR,4,TRUE,TRUE
